-----------560-----------
18274,creep,4,c r e e p i e s t,0 1 2 3 4 11 13 15 16,c r - e p -,- e - i e s t,"Simple edit score, Progressive alignment with LCS"
-----------18276-----------
18275,creep,5,c r e e p i l y,0 1 2 3 4 11 12 17,c r e - p -,- e - i l y,"Simple edit score, Progressive alignment"
18275,creep,5,c r e e p i l y,0 1 2 3 4 11 12 17,c r - e p -,- e - i l y,"Simple edit score, Progressive alignment with LCS"
-----------18277-----------
18276,creep,6,c r e e p i n e s s,0 1 2 3 4 11 12 13 15 18,c r e - p -,- e - i n e s s,"Simple edit score, Progressive alignment"
18276,creep,6,c r e e p i n e s s,0 1 2 3 4 11 12 13 15 18,c r - e p -,- e - i n e s s,"Simple edit score, Progressive alignment with LCS"
-----------18278-----------
18277,creep,7,c r e e p i n g,0 1 2 3 4 11 18 19,c r e - p -,- e - i n g,"Simple edit score, Progressive alignment"
18277,creep,7,c r e e p i n g,0 1 2 3 4 11 18 19,c r - e p -,- e - i n g,"Simple edit score, Progressive alignment with LCS"
-----------18279-----------
18278,creep,8,c r e e p s,0 1 2 3 4 15,c r e - p -,- e - s,"Simple edit score, Progressive alignment"
18278,creep,8,c r e e p s,0 1 2 3 4 15,c r - e p -,- e - s,"Simple edit score, Progressive alignment with LCS"
-----------18280-----------
18279,creep,9,c r e e p y,0 1 2 3 4 5,c r e - p -,- e - y,"Simple edit score, Progressive alignment"
18279,creep,9,c r e e p y,0 1 2 3 4 5,c r - e p -,- e - y,"Simple edit score, Progressive alignment with LCS"
-----------18281-----------
18280,creep,10,c r e e p y - c r a w l i e s,0 1 2 3 4 5 6 7 8 9 10 11 13 15,c r e - p -,- e - y c r a w l i e s,"Simple edit score, Progressive alignment"
18280,creep,10,c r e e p y - c r a w l i e s,0 1 2 3 4 5 6 7 8 9 10 11 13 15,c r - e p -,- e - y c r a w l i e s,"Simple edit score, Progressive alignment with LCS"
-----------18282-----------
18281,creep,11,c r e e p y - c r a w l y,0 1 2 3 4 5 6 7 8 9 10 17,c r e - p -,- e - y c r a w l y,"Simple edit score, Progressive alignment"
18281,creep,11,c r e e p y - c r a w l y,0 1 2 3 4 5 6 7 8 9 10 17,c r - e p -,- e - y c r a w l y,"Simple edit score, Progressive alignment with LCS"
-----------18283-----------
18282,creep,12,c r e p t,0 1 2 4 16,c r e - p -,- t,"Simple edit score, Progressive alignment"
18282,creep,12,c r e p t,0 1 3 4 16,c r - e p -,- t,"Simple edit score, Progressive alignment with LCS"
-----------18879-----------
18878,cup,0,a c o r n - c u p,0 1 6 8 11 13 14 15,- c u p -,a c o r n -,"Simple edit score, Progressive alignment"
18878,cup,0,a c o r n - c u p,1 2 8 9 13 15 16 18,- c u - p -,a c o r n -,"Simple edit score, Progressive alignment with LCS"
-----------18880-----------
18879,cup,1,a c o r n - c u p s,0 1 6 8 11 13 14 15 30,- c u p -,a c o r n - s,"Simple edit score, Progressive alignment"
18879,cup,1,a c o r n - c u p s,1 2 8 9 13 15 16 18 33,- c u - p -,a c o r n - s,"Simple edit score, Progressive alignment with LCS"
-----------18881-----------
18880,cup,2,a i r i n g - c u p b o a r d,4 5 8 10 11 12 13 14 15 16 19 20 21 22,- c u p -,a i r i n g - b o a r d,"Simple edit score, Progressive alignment"
18880,cup,2,a i r i n g - c u p b o a r d,1 4 9 12 13 14 15 16 18 19 21 22 23 24,- c u - p -,a i r i n g - b o a r d,"Simple edit score, Progressive alignment with LCS"
-----------18882-----------
18881,cup,3,a i r i n g - c u p b o a r d s,4 5 8 10 11 12 13 14 15 16 19 20 21 22 30,- c u p -,a i r i n g - b o a r d s,"Simple edit score, Progressive alignment"
18881,cup,3,a i r i n g - c u p b o a r d s,1 4 9 12 13 14 15 16 18 19 21 22 23 24 33,- c u - p -,a i r i n g - b o a r d s,"Simple edit score, Progressive alignment with LCS"
-----------18883-----------
18882,cup,4,b u t t e r c u p,0 2 3 4 7 8 13 14 15,- c u p -,b u t t e r -,"Simple edit score, Progressive alignment"
18882,cup,4,b u t t e r c u p,0 1 2 3 7 9 15 16 18,- c u - p -,b u t t e r -,"Simple edit score, Progressive alignment with LCS"
-----------18884-----------
18883,cup,5,b u t t e r c u p s,0 2 3 4 7 8 13 14 15 30,- c u p -,b u t t e r - s,"Simple edit score, Progressive alignment"
18883,cup,5,b u t t e r c u p s,0 1 2 3 7 9 15 16 18 33,- c u - p -,b u t t e r - s,"Simple edit score, Progressive alignment with LCS"
-----------18885-----------
18884,cup,6,c u p,13 14 15,- c u p -,-,"Simple edit score, Progressive alignment"
18884,cup,6,c u p,15 16 18,- c u - p -,-,"Simple edit score, Progressive alignment with LCS"
-----------18886-----------
18885,cup,7,c u p - f i n a l,13 14 15 19 23 24 25 28,- c u p -,- f i n a l,"Simple edit score, Progressive alignment"
18885,cup,7,c u p - f i n a l,15 16 18 24 26 27 28 31,- c u - p -,- f i n a l,"Simple edit score, Progressive alignment with LCS"
-----------18887-----------
18886,cup,8,c u p - f i n a l s,13 14 15 19 23 24 25 28 30,- c u p -,- f i n a l s,"Simple edit score, Progressive alignment"
18886,cup,8,c u p - f i n a l s,15 16 18 24 26 27 28 31 33,- c u - p -,- f i n a l s,"Simple edit score, Progressive alignment with LCS"
-----------18888-----------
18887,cup,9,c u p - t i e,13 14 15 18 23 26,- c u p -,- t i e,"Simple edit score, Progressive alignment"
18887,cup,9,c u p - t i e,15 16 18 25 26 29,- c u - p -,- t i e,"Simple edit score, Progressive alignment with LCS"
-----------18889-----------
18888,cup,10,c u p - t i e s,13 14 15 18 23 26 30,- c u p -,- t i e s,"Simple edit score, Progressive alignment"
18888,cup,10,c u p - t i e s,15 16 18 25 26 29 33,- c u - p -,- t i e s,"Simple edit score, Progressive alignment with LCS"
-----------18890-----------
18889,cup,11,c u p b e a r e r,13 14 15 16 18 20 21 26 29,- c u p -,- b e a r e r,"Simple edit score, Progressive alignment"
18889,cup,11,c u p b e a r e r,15 16 18 19 20 22 23 29 32,- c u - p -,- b e a r e r,"Simple edit score, Progressive alignment with LCS"
-----------18891-----------
18890,cup,12,c u p b e a r e r s,13 14 15 16 18 20 21 26 29 30,- c u p -,- b e a r e r s,"Simple edit score, Progressive alignment"
18890,cup,12,c u p b e a r e r s,15 16 18 19 20 22 23 29 32 33,- c u - p -,- b e a r e r s,"Simple edit score, Progressive alignment with LCS"
-----------18892-----------
18891,cup,13,c u p b o a r d,13 14 15 16 19 20 21 22,- c u p -,- b o a r d,"Simple edit score, Progressive alignment"
18891,cup,13,c u p b o a r d,15 16 18 19 21 22 23 24,- c u - p -,- b o a r d,"Simple edit score, Progressive alignment with LCS"
-----------18893-----------
18892,cup,14,c u p b o a r d - l o v e,13 14 15 16 19 20 21 22 23 24 25 26,- c u p -,- b o a r d l o v e,"Simple edit score, Progressive alignment"
18892,cup,14,c u p b o a r d - l o v e,15 16 18 19 21 22 23 24 26 27 28 29,- c u - p -,- b o a r d l o v e,"Simple edit score, Progressive alignment with LCS"
-----------18894-----------
18893,cup,15,c u p b o a r d s,13 14 15 16 19 20 21 22 30,- c u p -,- b o a r d s,"Simple edit score, Progressive alignment"
18893,cup,15,c u p b o a r d s,15 16 18 19 21 22 23 24 25,- c u - p -,- b o a r d s,"Simple edit score, Progressive alignment with LCS"
-----------18895-----------
18894,cup,16,c u p c a k e,13 14 15 18 20 21 26,- c u p -,- c a k e,"Simple edit score, Progressive alignment"
18894,cup,16,c u p c a k e,15 16 18 20 22 23 29,- c u - p -,- c a k e,"Simple edit score, Progressive alignment with LCS"
-----------18896-----------
18895,cup,17,c u p c a k e s,13 14 15 18 20 21 26 30,- c u p -,- c a k e s,"Simple edit score, Progressive alignment"
18895,cup,17,c u p c a k e s,15 16 18 20 22 23 29 33,- c u - p -,- c a k e s,"Simple edit score, Progressive alignment with LCS"
-----------18897-----------
18896,cup,18,c u p f u l,13 14 15 25 27 28,- c u p -,- f u l,"Simple edit score, Progressive alignment"
18896,cup,18,c u p f u l,15 16 18 28 30 31,- c u - p -,- f u l,"Simple edit score, Progressive alignment with LCS"
-----------18898-----------
18897,cup,19,c u p f u l s,13 14 15 25 27 28 30,- c u p -,- f u l s,"Simple edit score, Progressive alignment"
18897,cup,19,c u p f u l s,15 16 18 28 30 31 33,- c u - p -,- f u l s,"Simple edit score, Progressive alignment with LCS"
-----------18899-----------
18898,cup,20,c u p p a,13 14 15 17 20,- c u p -,- p a,"Simple edit score, Progressive alignment"
18898,cup,20,c u p p a,15 16 17 18 22,- c u - p -,- p - a,"Simple edit score, Progressive alignment with LCS"
-----------18900-----------
18899,cup,21,c u p p a s,13 14 15 17 20 30,- c u p -,- p a s,"Simple edit score, Progressive alignment"
18899,cup,21,c u p p a s,15 16 17 18 22 33,- c u - p -,- p - a s,"Simple edit score, Progressive alignment with LCS"
-----------18901-----------
18900,cup,22,c u p p e d,13 14 15 17 18 22,- c u p -,- p e d,"Simple edit score, Progressive alignment"
18900,cup,22,c u p p e d,15 16 17 18 20 21,- c u - p -,- p - e d,"Simple edit score, Progressive alignment with LCS"
-----------18902-----------
18901,cup,23,c u p p i n g,13 14 15 17 23 24 29,- c u p -,- p i n g,"Simple edit score, Progressive alignment"
18901,cup,23,c u p p i n g,15 16 17 18 26 27 32,- c u - p -,- p - i n g,"Simple edit score, Progressive alignment with LCS"
-----------18903-----------
18902,cup,24,c u p s,13 14 15 30,- c u p -,- s,"Simple edit score, Progressive alignment"
18902,cup,24,c u p s,15 16 18 33,- c u - p -,- s,"Simple edit score, Progressive alignment with LCS"
-----------18904-----------
18903,cup,25,e g g c u p,0 1 2 13 14 15,- c u p -,e g g -,"Simple edit score, Progressive alignment"
18903,cup,25,e g g c u p,7 8 14 15 16 18,- c u - p -,e g g -,"Simple edit score, Progressive alignment with LCS"
-----------18905-----------
18904,cup,26,e g g c u p s,0 1 2 13 14 15 30,- c u p -,e g g - s,"Simple edit score, Progressive alignment"
18904,cup,26,e g g c u p s,7 8 14 15 16 18 33,- c u - p -,e g g - s,"Simple edit score, Progressive alignment with LCS"
-----------18906-----------
18905,cup,27,e y e c u p,0 5 7 13 14 15,- c u p -,e y e -,"Simple edit score, Progressive alignment"
18905,cup,27,e y e c u p,5 6 7 15 16 18,- c u - p -,e y e -,"Simple edit score, Progressive alignment with LCS"
-----------18907-----------
18906,cup,28,e y e c u p s,0 5 7 13 14 15 30,- c u p -,e y e - s,"Simple edit score, Progressive alignment"
18906,cup,28,e y e c u p s,5 6 7 15 16 18 33,- c u - p -,e y e - s,"Simple edit score, Progressive alignment with LCS"
-----------18908-----------
18907,cup,29,k i n g c u p,2 10 11 12 13 14 15,- c u p -,k i n g -,"Simple edit score, Progressive alignment"
18907,cup,29,k i n g c u p,4 12 13 14 15 16 18,- c u - p -,k i n g -,"Simple edit score, Progressive alignment with LCS"
-----------18909-----------
18908,cup,30,k i n g c u p s,2 10 11 12 13 14 15 30,- c u p -,k i n g - s,"Simple edit score, Progressive alignment"
18908,cup,30,k i n g c u p s,4 12 13 14 15 16 18 33,- c u - p -,k i n g - s,"Simple edit score, Progressive alignment with LCS"
-----------18910-----------
18909,cup,31,l o v i n g - c u p,4 6 9 10 11 12 13 14 15,- c u p -,l o v i n g -,"Simple edit score, Progressive alignment"
18909,cup,31,l o v i n g - c u p,5 8 10 12 13 14 15 16 18,- c u - p -,l o v i n g -,"Simple edit score, Progressive alignment with LCS"
-----------18911-----------
18910,cup,32,l o v i n g - c u p s,4 6 9 10 11 12 13 14 15 30,- c u p -,l o v i n g - s,"Simple edit score, Progressive alignment"
18910,cup,32,l o v i n g - c u p s,5 8 10 12 13 14 15 16 18 33,- c u - p -,l o v i n g - s,"Simple edit score, Progressive alignment with LCS"
-----------18912-----------
18911,cup,33,s t i r r u p - c u p,1 3 5 6 8 9 10 13 14 15,- c u p -,s t i r r u p -,"Simple edit score, Progressive alignment"
18911,cup,33,s t i r r u p - c u p,0 3 4 6 9 10 11 15 16 18,- c u - p -,s t i r r u p -,"Simple edit score, Progressive alignment with LCS"
-----------18913-----------
18912,cup,34,s t i r r u p - c u p s,1 3 5 6 8 9 10 13 14 15 30,- c u p -,s t i r r u p - s,"Simple edit score, Progressive alignment"
18912,cup,34,s t i r r u p - c u p s,0 3 4 6 9 10 11 15 16 18 33,- c u - p -,s t i r r u p - s,"Simple edit score, Progressive alignment with LCS"
-----------18914-----------
18913,cup,35,t e a c u p,3 7 9 13 14 15,- c u p -,t e a -,"Simple edit score, Progressive alignment"
18913,cup,35,t e a c u p,3 7 11 15 16 18,- c u - p -,t e a -,"Simple edit score, Progressive alignment with LCS"
-----------18915-----------
18914,cup,36,t e a c u p f u l,3 7 9 13 14 15 25 27 28,- c u p -,t e a - f u l,"Simple edit score, Progressive alignment"
18914,cup,36,t e a c u p f u l,3 7 11 15 16 18 28 30 31,- c u - p -,t e a - f u l,"Simple edit score, Progressive alignment with LCS"
-----------18916-----------
18915,cup,37,t e a c u p f u l s,3 7 9 13 14 15 25 27 28 30,- c u p -,t e a - f u l s,"Simple edit score, Progressive alignment"
18915,cup,37,t e a c u p f u l s,3 7 11 15 16 18 28 30 31 33,- c u - p -,t e a - f u l s,"Simple edit score, Progressive alignment with LCS"
-----------18917-----------
18916,cup,38,t e a c u p s,3 7 9 13 14 15 30,- c u p -,t e a - s,"Simple edit score, Progressive alignment"
18916,cup,38,t e a c u p s,3 7 11 15 16 18 33,- c u - p -,t e a - s,"Simple edit score, Progressive alignment with LCS"
-----------18918-----------
18917,cup,39,t e a c u p s f u l,3 7 9 13 14 15 24 25 27 28,- c u p -,t e a - s f u l,"Simple edit score, Progressive alignment"
18917,cup,39,t e a c u p s f u l,3 7 11 15 16 18 27 28 30 31,- c u - p -,t e a - s f u l,"Simple edit score, Progressive alignment with LCS"
-----------18924-----------
18923,cur,0,c u r,0 1 2,c u r -,-,"Simple edit score, Progressive alignment"
18923,cur,0,c u r,0 1 3,c u - r -,-,"Simple edit score, Progressive alignment with LCS"
-----------18925-----------
18924,cur,1,c u r r i s h,0 1 2 3 4 5 6,c u r -,- r i s h,"Simple edit score, Progressive alignment"
18924,cur,1,c u r r i s h,0 1 2 3 4 5 6,c u - r -,- r - i s h,"Simple edit score, Progressive alignment with LCS"
-----------18926-----------
18925,cur,2,c u r r i s h l y,0 1 2 3 4 5 6 7 8,c u r -,- r i s h l y,"Simple edit score, Progressive alignment"
18925,cur,2,c u r r i s h l y,0 1 2 3 4 5 6 7 8,c u - r -,- r - i s h l y,"Simple edit score, Progressive alignment with LCS"
-----------18927-----------
18926,cur,3,c u r s,0 1 2 5,c u r -,- s,"Simple edit score, Progressive alignment"
18926,cur,3,c u r s,0 1 3 5,c u - r -,- s,"Simple edit score, Progressive alignment with LCS"
-----------19097-----------
19096,cut,0,c l e a n - c u t,3 6 8 12 18 25 26 28,-,c l e a n c u t,"Simple edit score, Progressive alignment"
19096,cut,0,c l e a n - c u t,3 6 9 11 17 24 25 26,-,c l e a n c u t,"Simple edit score, Progressive alignment with LCS"
-----------19098-----------
19097,cut,1,c l e a r - c u t,3 6 8 12 17 25 26 28,-,c l e a r c u t,"Simple edit score, Progressive alignment"
19097,cut,1,c l e a r - c u t,3 6 9 11 16 24 25 26,-,c l e a r c u t,"Simple edit score, Progressive alignment with LCS"
-----------19099-----------
19098,cut,2,c l o s e - c u t,3 6 10 14 22 25 26 28,-,c l o s e c u t,"Simple edit score, Progressive alignment"
19098,cut,2,c l o s e - c u t,3 6 8 13 21 24 25 26,-,c l o s e c u t,"Simple edit score, Progressive alignment with LCS"
-----------19100-----------
19099,cut,3,c r e w - c u t,3 17 22 23 25 26 28,-,c r e w c u t,"Simple edit score, Progressive alignment"
19099,cut,3,c r e w - c u t,3 16 21 22 24 25 26,-,c r e w c u t,"Simple edit score, Progressive alignment with LCS"
-----------19101-----------
19100,cut,4,c r e w - c u t s,3 17 22 23 25 26 28 32,-,c r e w c u t s,"Simple edit score, Progressive alignment"
19100,cut,4,c r e w - c u t s,3 16 21 22 24 25 26 31,-,c r e w c u t s,"Simple edit score, Progressive alignment with LCS"
-----------19102-----------
19101,cut,5,c r o s s c u t,3 17 19 20 24 25 26 28,-,c r o s s c u t,"Simple edit score, Progressive alignment"
19101,cut,5,c r o s s c u t,3 16 18 19 23 24 25 26,-,c r o s s c u t,"Simple edit score, Progressive alignment with LCS"
-----------19103-----------
19102,cut,6,c r o s s c u t s,3 17 19 20 24 25 26 28 32,-,c r o s s c u t s,"Simple edit score, Progressive alignment"
19102,cut,6,c r o s s c u t s,3 16 18 19 23 24 25 26 31,-,c r o s s c u t s,"Simple edit score, Progressive alignment with LCS"
-----------19104-----------
19103,cut,7,c u t,25 26 28,-,c u t,"Simple edit score, Progressive alignment"
19103,cut,7,c u t,24 25 26,-,c u t,"Simple edit score, Progressive alignment with LCS"
-----------19105-----------
19104,cut,8,c u t - p r i c e,3 4 5 7 11 16 23 29,-,c u t p r i c e,"Simple edit score, Progressive alignment"
19104,cut,8,c u t - p r i c e,3 4 5 9 16 22 24 28,-,c u t p r i c e,"Simple edit score, Progressive alignment with LCS"
-----------19106-----------
19105,cut,9,c u t - r a t e,3 4 5 11 12 28 29,-,c u t r a t e,"Simple edit score, Progressive alignment"
19105,cut,9,c u t - r a t e,3 4 5 10 11 26 28,-,c u t r a t e,"Simple edit score, Progressive alignment with LCS"
-----------19107-----------
19106,cut,10,c u t a w a y,3 4 5 7 9 12 13,-,c u t a w a y,"Simple edit score, Progressive alignment"
19106,cut,10,c u t a w a y,3 4 5 6 7 11 12,-,c u t a w a y,"Simple edit score, Progressive alignment with LCS"
-----------19108-----------
19107,cut,11,c u t a w a y s,3 4 5 7 9 12 13 32,-,c u t a w a y s,"Simple edit score, Progressive alignment"
19107,cut,11,c u t a w a y s,3 4 5 6 7 11 12 31,-,c u t a w a y s,"Simple edit score, Progressive alignment with LCS"
-----------19109-----------
19108,cut,12,c u t p u r s e,3 4 5 7 8 11 24 29,-,c u t p u r s e,"Simple edit score, Progressive alignment"
19108,cut,12,c u t p u r s e,3 4 5 9 10 16 23 28,-,c u t p u r s e,"Simple edit score, Progressive alignment with LCS"
-----------19110-----------
19109,cut,13,c u t p u r s e s,3 4 5 7 8 11 24 29 32,-,c u t p u r s e s,"Simple edit score, Progressive alignment"
19109,cut,13,c u t p u r s e s,3 4 5 9 10 16 23 28 31,-,c u t p u r s e s,"Simple edit score, Progressive alignment with LCS"
-----------19111-----------
19110,cut,14,c u t s,25 26 28 32,-,c u t s,"Simple edit score, Progressive alignment"
19110,cut,14,c u t s,24 25 26 31,-,c u t s,"Simple edit score, Progressive alignment with LCS"
-----------19112-----------
19111,cut,15,c u t t e r,25 26 27 28 29 30,-,c u t t e r,"Simple edit score, Progressive alignment"
19111,cut,15,c u t t e r,24 25 26 27 28 29,-,c u t t e r,"Simple edit score, Progressive alignment with LCS"
-----------19113-----------
19112,cut,16,c u t t e r s,25 26 27 28 29 30 32,-,c u t t e r s,"Simple edit score, Progressive alignment"
19112,cut,16,c u t t e r s,24 25 26 27 28 29 31,-,c u t t e r s,"Simple edit score, Progressive alignment with LCS"
-----------19114-----------
19113,cut,17,c u t t i n g,3 4 5 15 16 18 23,-,c u t t i n g,"Simple edit score, Progressive alignment"
19113,cut,17,c u t t i n g,3 4 5 14 15 17 22,-,c u t t i n g,"Simple edit score, Progressive alignment with LCS"
-----------19115-----------
19114,cut,18,c u t w o r m,3 4 5 9 19 30 31,-,c u t w o r m,"Simple edit score, Progressive alignment"
19114,cut,18,c u t w o r m,3 4 5 7 8 16 30,-,c u t w o r m,"Simple edit score, Progressive alignment with LCS"
-----------19116-----------
19115,cut,19,c u t w o r m s,3 4 5 9 19 30 31 32,-,c u t w o r m s,"Simple edit score, Progressive alignment"
19115,cut,19,c u t w o r m s,3 4 5 7 8 16 30 31,-,c u t w o r m s,"Simple edit score, Progressive alignment with LCS"
-----------19117-----------
19116,cut,20,g l a s s c u t t e r,1 6 12 13 14 25 26 27 28 29 30,-,g l a s s c u t t e r,"Simple edit score, Progressive alignment"
19116,cut,20,g l a s s c u t t e r,2 6 11 12 13 24 25 26 27 28 29,-,g l a s s c u t t e r,"Simple edit score, Progressive alignment with LCS"
-----------19118-----------
19117,cut,21,g l a s s c u t t e r s,1 6 12 13 14 25 26 27 28 29 30 32,-,g l a s s c u t t e r s,"Simple edit score, Progressive alignment"
19117,cut,21,g l a s s c u t t e r s,2 6 11 12 13 24 25 26 27 28 29 31,-,g l a s s c u t t e r s,"Simple edit score, Progressive alignment with LCS"
-----------19119-----------
19118,cut,22,h a i r c u t,0 12 16 17 25 26 28,-,h a i r c u t,"Simple edit score, Progressive alignment"
19118,cut,22,h a i r c u t,0 11 15 16 24 25 26,-,h a i r c u t,"Simple edit score, Progressive alignment with LCS"
-----------19120-----------
19119,cut,23,h a i r c u t s,0 12 16 17 25 26 28 32,-,h a i r c u t s,"Simple edit score, Progressive alignment"
19119,cut,23,h a i r c u t s,0 11 15 16 24 25 26 31,-,h a i r c u t s,"Simple edit score, Progressive alignment with LCS"
-----------19121-----------
19120,cut,24,l i n o c u t,6 16 18 19 25 26 28,-,l i n o c u t,"Simple edit score, Progressive alignment"
19120,cut,24,l i n o c u t,6 15 17 18 24 25 26,-,l i n o c u t,"Simple edit score, Progressive alignment with LCS"
-----------19122-----------
19121,cut,25,l i n o c u t s,6 16 18 19 25 26 28 32,-,l i n o c u t s,"Simple edit score, Progressive alignment"
19121,cut,25,l i n o c u t s,6 15 17 18 24 25 26 31,-,l i n o c u t s,"Simple edit score, Progressive alignment with LCS"
-----------19123-----------
19122,cut,26,s t o n e c u t t e r,14 15 19 20 22 25 26 27 28 29 30,-,s t o n e c u t t e r,"Simple edit score, Progressive alignment"
19122,cut,26,s t o n e c u t t e r,13 14 18 19 21 24 25 26 27 28 29,-,s t o n e c u t t e r,"Simple edit score, Progressive alignment with LCS"
-----------19124-----------
19123,cut,27,s t o n e c u t t e r s,14 15 19 20 22 25 26 27 28 29 30 32,-,s t o n e c u t t e r s,"Simple edit score, Progressive alignment"
19123,cut,27,s t o n e c u t t e r s,13 14 18 19 21 24 25 26 27 28 29 31,-,s t o n e c u t t e r s,"Simple edit score, Progressive alignment with LCS"
-----------19125-----------
19124,cut,28,s w o r d - c u t,2 9 10 17 21 25 26 28,-,s w o r d c u t,"Simple edit score, Progressive alignment"
19124,cut,28,s w o r d - c u t,1 7 8 16 20 24 25 26,-,s w o r d c u t,"Simple edit score, Progressive alignment with LCS"
-----------19126-----------
19125,cut,29,s w o r d - c u t s,2 9 10 17 21 25 26 28 32,-,s w o r d c u t s,"Simple edit score, Progressive alignment"
19125,cut,29,s w o r d - c u t s,1 7 8 16 20 24 25 26 31,-,s w o r d c u t s,"Simple edit score, Progressive alignment with LCS"
-----------19127-----------
19126,cut,30,u n c u t,4 18 25 26 28,-,u n c u t,"Simple edit score, Progressive alignment"
19126,cut,30,u n c u t,4 17 24 25 26,-,u n c u t,"Simple edit score, Progressive alignment with LCS"
-----------19128-----------
19127,cut,31,u p p e r c u t,0 1 2 8 17 25 26 28,-,u p p e r c u t,"Simple edit score, Progressive alignment"
19127,cut,31,u p p e r c u t,0 1 2 9 16 24 25 26,-,u p p e r c u t,"Simple edit score, Progressive alignment with LCS"
-----------19129-----------
19128,cut,32,u p p e r c u t s,0 1 2 8 17 25 26 28 32,-,u p p e r c u t s,"Simple edit score, Progressive alignment"
19128,cut,32,u p p e r c u t s,0 1 2 9 16 24 25 26 31,-,u p p e r c u t s,"Simple edit score, Progressive alignment with LCS"
-----------19130-----------
19129,cut,33,w o o d c u t,9 10 19 21 25 26 28,-,w o o d c u t,"Simple edit score, Progressive alignment"
19129,cut,33,w o o d c u t,7 8 18 20 24 25 26,-,w o o d c u t,"Simple edit score, Progressive alignment with LCS"
-----------19131-----------
19130,cut,34,w o o d c u t s,9 10 19 21 25 26 28 32,-,w o o d c u t s,"Simple edit score, Progressive alignment"
19130,cut,34,w o o d c u t s,7 8 18 20 24 25 26 31,-,w o o d c u t s,"Simple edit score, Progressive alignment with LCS"
-----------19132-----------
19131,cut,35,w o o d c u t t e r,9 10 19 21 25 26 27 28 29 30,-,w o o d c u t t e r,"Simple edit score, Progressive alignment"
19131,cut,35,w o o d c u t t e r,7 8 18 20 24 25 26 27 28 29,-,w o o d c u t t e r,"Simple edit score, Progressive alignment with LCS"
-----------19133-----------
19132,cut,36,w o o d c u t t e r s,9 10 19 21 25 26 27 28 29 30 32,-,w o o d c u t t e r s,"Simple edit score, Progressive alignment"
19132,cut,36,w o o d c u t t e r s,7 8 18 20 24 25 26 27 28 29 31,-,w o o d c u t t e r s,"Simple edit score, Progressive alignment with LCS"
-----------19477-----------
19476,darn,0,d a r n,0 1 2 5,d a r - n -,-,"Simple edit score, Progressive alignment"
19476,darn,0,d a r n,0 1 2 3,d a r n -,-,"Simple edit score, Progressive alignment with LCS"
-----------19478-----------
19477,darn,1,d a r n e d,0 1 2 5 7 8,d a r - n -,- e d,"Simple edit score, Progressive alignment"
19477,darn,1,d a r n e d,0 1 2 3 7 8,d a r n -,- e d,"Simple edit score, Progressive alignment with LCS"
-----------19479-----------
19478,darn,2,d a r n i n g,0 1 2 3 4 5 6,d a r - n -,- n i - g,"Simple edit score, Progressive alignment"
19478,darn,2,d a r n i n g,0 1 2 3 4 5 6,d a r n -,- i n g,"Simple edit score, Progressive alignment with LCS"
-----------19480-----------
19479,darn,3,d a r n s,0 1 2 5 9,d a r - n -,- s,"Simple edit score, Progressive alignment"
19479,darn,3,d a r n s,0 1 2 3 9,d a r n -,- s,"Simple edit score, Progressive alignment with LCS"
-----------19591-----------
19590,dawn,0,d a w n,0 1 2 5,d a w - n -,-,"Simple edit score, Progressive alignment"
19590,dawn,0,d a w n,0 1 2 3,d a w n -,-,"Simple edit score, Progressive alignment with LCS"
-----------19592-----------
19591,dawn,1,d a w n e d,0 1 2 5 7 8,d a w - n -,- e d,"Simple edit score, Progressive alignment"
19591,dawn,1,d a w n e d,0 1 2 3 7 8,d a w n -,- e d,"Simple edit score, Progressive alignment with LCS"
-----------19593-----------
19592,dawn,2,d a w n i n g,0 1 2 3 4 5 6,d a w - n -,- n i - g,"Simple edit score, Progressive alignment"
19592,dawn,2,d a w n i n g,0 1 2 3 4 5 6,d a w n -,- i n g,"Simple edit score, Progressive alignment with LCS"
-----------19594-----------
19593,dawn,3,d a w n s,0 1 2 5 9,d a w - n -,- s,"Simple edit score, Progressive alignment"
19593,dawn,3,d a w n s,0 1 2 3 9,d a w n -,- s,"Simple edit score, Progressive alignment with LCS"
-----------20710-----------
20709,dial,0,c l o c k - d i a l,0 1 2 3 4 8 9 10 11,- d i a l -,c l o c k -,"Simple edit score, Progressive alignment"
20709,dial,0,c l o c k - d i a l,0 1 2 3 4 8 9 10 12,- d i a - l -,c l o c k -,"Simple edit score, Progressive alignment with LCS"
-----------20711-----------
20710,dial,1,c l o c k - d i a l s,0 1 2 3 4 8 9 10 11 18,- d i a l -,c l o c k - s,"Simple edit score, Progressive alignment"
20710,dial,1,c l o c k - d i a l s,0 1 2 3 4 8 9 10 12 18,- d i a - l -,c l o c k - s,"Simple edit score, Progressive alignment with LCS"
-----------20712-----------
20711,dial,2,d i a l,8 9 10 11,- d i a l -,-,"Simple edit score, Progressive alignment"
20711,dial,2,d i a l,8 9 10 12,- d i a - l -,-,"Simple edit score, Progressive alignment with LCS"
-----------20713-----------
20712,dial,3,d i a l l e d,8 9 10 11 12 16 17,- d i a l -,- l e d,"Simple edit score, Progressive alignment"
20712,dial,3,d i a l l e d,8 9 10 11 12 16 17,- d i a - l -,- l - e d,"Simple edit score, Progressive alignment with LCS"
-----------20714-----------
20713,dial,4,d i a l l i n g,8 9 10 11 12 13 14 15,- d i a l -,- l i n g,"Simple edit score, Progressive alignment"
